timestamp,sensor_id,plant_type,location,temperature_c,soil_moisture,light_level,pump_active
2023-07-18 15:00:00,,Pothos,Office,23.48,28.95,1292.28,1
2023-07-18 16:00:00,,Pothos,Office,24.43,33.03,1198.56,1
2023-07-18 17:00:00,,Pothos,Office,24.65,32.08,1047.92,1
2023-07-18 18:00:00,,Pothos,Office,22.54,41.81,1104.79,0
2023-07-18 19:00:00,,Pothos,Office,22.15,31.54,907.39,1
2023-07-18 20:00:00,,Pothos,Office,19.8,39.28,752.65,0
2023-07-18 21:00:00,,Pothos,Office,18.12,37.25,661.45,0
2023-07-18 22:00:00,,Pothos,Office,17.34,42.51,537.59,0
2023-07-18 23:00:00,,Pothos,Office,16.55,43.79,407.5,0
2023-07-19 00:00:00,,Pothos,Office,15.35,58.14,257.38,0
2023-07-19 01:00:00,,Pothos,Office,14.91,56.14,291.33,0
2023-07-19 02:00:00,,Pothos,Office,15.27,55.65,388.78,0
2023-07-19 03:00:00,,Pothos,Office,15.42,53.02,355.73,0
2023-07-19 04:00:00,,Pothos,Office,15.61,51.29,535.73,0
2023-07-19 05:00:00,,Pothos,Office,16.11,41.39,753.23,0
2023-07-19 06:00:00,,Pothos,Office,17.45,47.09,840.49,0
2023-07-19 07:00:00,,Pothos,Office,18.83,38.26,984.39,0
2023-07-19 08:00:00,,Pothos,Office,20.54,37.04,1027.32,0
2023-07-19 09:00:00,,Pothos,Office,21.41,36.45,1173.48,0
2023-07-19 10:00:00,,Pothos,Office,22.2,35.99,1280.06,0
2023-07-19 11:00:00,,Pothos,Office,23.62,31.63,1357.92,1
2023-07-19 12:00:00,,Pothos,Office,24.58,33.74,1459.1,1
2023-07-19 13:00:00,,Pothos,Office,25.23,26.63,1414.7,1
2023-07-19 14:00:00,,Pothos,Office,24.99,36.02,1406.95,0
2023-07-19 15:00:00,,Pothos,Office,25.19,31.11,1300.22,1
2023-07-19 16:00:00,,Pothos,Office,24.73,35.53,1295.12,0
2023-07-19 17:00:00,,Pothos,Office,22.53,31.99,1173.73,1
2023-07-19 18:00:00,,Pothos,Office,23.17,36.36,1030.24,0
2023-07-19 19:00:00,,Pothos,Office,21.38,,926.02,0
2023-07-19 20:00:00,,Pothos,Office,19.38,42.4,780.57,0
2023-07-19 21:00:00,,Pothos,Office,19.22,41.3,715.06,0
2023-07-19 22:00:00,,Pothos,Office,17.61,38.87,531.38,0
2023-07-19 23:00:00,,Pothos,Office,16.81,47.56,398.62,0
2023-07-20 00:00:00,,Pothos,Office,14.71,58.65,163.57,0
2023-07-20 01:00:00,,Pothos,Office,15.87,54.85,269.81,0
2023-07-20 02:00:00,,Pothos,Office,15.42,49.94,285.93,0
2023-07-20 03:00:00,,Pothos,Office,14.59,50.51,475.94,0
2023-07-20 04:00:00,,Pothos,Office,15.36,46.06,562.37,0
2023-07-20 05:00:00,,Pothos,Office,15.22,46.86,614.53,0
2023-07-20 06:00:00,,Pothos,Office,18.5,44.41,858.76,0
2023-07-20 07:00:00,,Pothos,Office,17.96,44.91,912.75,0
2023-07-20 08:00:00,,Pothos,Office,20.03,34.62,998.91,1
2023-07-20 09:00:00,,Pothos,Office,22.44,30.1,1144.13,1
2023-07-20 10:00:00,,Pothos,Office,21.8,37.33,1269.3,0
2023-07-20 11:00:00,,Pothos,Office,23.5,33.3,1277.7,1
2023-07-20 12:00:00,,Pothos,Office,24.76,34.09,1358.1,1
2023-07-20 13:00:00,,Pothos,Office,24.97,35.12,1427.35,0
2023-07-20 14:00:00,,Pothos,Office,25.1,32.85,1367.19,1
2023-07-20 15:00:00,,Pothos,Office,24.86,27.36,1366.0,1
2023-07-20 16:00:00,,Pothos,Office,24.5,31.18,1284.6,1
2023-07-20 17:00:00,,Pothos,Office,23.23,28.84,1185.56,1
2023-07-20 18:00:00,,Pothos,Office,22.31,31.09,1123.62,1
2023-07-20 19:00:00,,Pothos,Office,22.0,37.61,956.31,0
2023-07-20 20:00:00,,Pothos,Office,19.71,38.86,755.61,0
2023-07-20 21:00:00,,Pothos,Office,18.82,33.41,634.45,1
2023-07-20 22:00:00,,Pothos,Office,17.56,43.23,599.13,0
2023-07-20 23:00:00,,Pothos,Office,16.29,45.15,382.15,0
2023-07-21 00:00:00,,Pothos,Office,15.55,57.3,193.73,0
2023-07-21 01:00:00,,Pothos,Office,15.44,60.88,182.58,0
2023-07-21 02:00:00,,Pothos,Office,15.43,56.23,373.52,0
2023-07-21 03:00:00,,Pothos,Office,15.86,54.23,423.91,0
2023-07-21 04:00:00,,Pothos,Office,15.58,47.58,513.34,0
2023-07-21 05:00:00,,Pothos,Office,16.91,42.15,631.71,0
2023-07-21 06:00:00,,Pothos,Office,17.05,45.34,777.06,0
2023-07-21 07:00:00,,Pothos,Office,18.64,38.46,909.8,0
2023-07-21 08:00:00,,Pothos,Office,20.56,33.56,1090.52,1
2023-07-21 09:00:00,,Pothos,Office,21.07,33.66,1127.73,1
2023-07-21 10:00:00,,Pothos,Office,22.54,38.58,1258.44,0
2023-07-21 11:00:00,,Pothos,Office,23.94,31.51,1305.55,1
2023-07-21 12:00:00,,Pothos,Office,24.04,32.08,1329.71,1
2023-07-21 13:00:00,,Pothos,Office,25.05,29.17,1431.96,1
2023-07-21 14:00:00,,Pothos,Office,26.03,28.15,1470.54,1
2023-07-21 15:00:00,,Pothos,Office,25.29,25.57,1363.33,1
2023-07-21 16:00:00,,Pothos,Office,23.38,33.2,1183.37,1
2023-07-21 17:00:00,,Pothos,Office,23.75,28.01,1223.45,1
2023-07-21 18:00:00,,Pothos,Office,22.41,35.53,1013.35,0
2023-07-21 19:00:00,,Pothos,Office,21.28,34.65,936.38,1
2023-07-21 20:00:00,,Pothos,Office,19.87,40.5,880.93,0
2023-07-21 21:00:00,,Pothos,Office,18.62,41.61,642.38,0
2023-07-21 22:00:00,,Pothos,Office,17.88,44.88,503.39,0
2023-07-21 23:00:00,,Pothos,Office,16.01,42.35,351.94,0
2023-07-22 00:00:00,,Pothos,Office,16.42,58.7,168.42,0
2023-07-22 01:00:00,,Pothos,Office,15.83,53.8,266.77,0
2023-07-22 02:00:00,,Pothos,Office,14.71,55.18,377.74,0
2023-07-22 03:00:00,,Pothos,Office,15.25,52.38,465.09,0
2023-07-22 04:00:00,,Pothos,Office,15.52,48.39,518.18,0
2023-07-22 05:00:00,,Pothos,Office,17.45,44.77,725.41,0
2023-07-22 06:00:00,,Pothos,Office,16.55,41.49,798.12,0
2023-07-22 07:00:00,,Pothos,Office,18.22,35.09,837.58,0
2023-07-22 08:00:00,,Pothos,Office,19.6,35.47,1065.05,0
2023-07-22 09:00:00,,Pothos,Office,21.94,33.61,1172.59,1
2023-07-22 10:00:00,,Pothos,Office,22.85,34.36,1231.13,1
2023-07-22 11:00:00,,Pothos,Office,22.36,36.42,1301.84,0
2023-07-22 12:00:00,,Pothos,Office,24.56,30.66,1396.47,1
2023-07-22 13:00:00,,Pothos,Office,25.86,29.5,1397.46,1
2023-07-22 14:00:00,,Pothos,Office,25.39,32.43,1374.03,1
2023-07-22 15:00:00,,Pothos,Office,25.31,25.84,1362.91,1
2023-07-22 16:00:00,,Pothos,Office,24.56,34.76,1212.85,1
2023-07-22 17:00:00,,Pothos,Office,24.61,32.04,1165.1,1
2023-07-22 18:00:00,,Pothos,Office,22.83,33.31,1072.03,1
2023-07-22 19:00:00,,Pothos,Office,21.34,38.46,877.4,0
2023-07-22 20:00:00,,Pothos,Office,19.21,34.26,779.9,1
2023-07-22 21:00:00,,Pothos,Office,18.07,39.6,596.39,0
2023-07-22 22:00:00,,Pothos,Office,17.22,42.49,478.84,0
2023-07-22 23:00:00,,Pothos,Office,15.94,40.32,317.66,0
2023-07-23 00:00:00,,Pothos,Office,15.46,58.56,200.69,0
2023-07-23 01:00:00,,Pothos,Office,14.89,58.43,317.86,0
2023-07-23 02:00:00,,Pothos,Office,15.15,50.39,350.33,0
2023-07-23 03:00:00,,Pothos,Office,15.24,51.41,345.03,0
2023-07-23 04:00:00,,Pothos,Office,15.45,48.26,448.16,0
2023-07-23 05:00:00,,Pothos,Office,16.31,44.63,701.78,0
2023-07-23 06:00:00,,Pothos,Office,17.4,40.77,823.59,0
2023-07-23 07:00:00,,Pothos,Office,18.64,41.03,906.44,0
2023-07-23 08:00:00,,Pothos,Office,19.52,36.96,1082.93,0
2023-07-23 09:00:00,,Pothos,Office,21.44,35.51,1152.87,0
2023-07-23 10:00:00,,Pothos,Office,22.52,35.21,1280.55,0
2023-07-23 11:00:00,,Pothos,Office,22.73,29.29,1276.33,1
2023-07-23 12:00:00,,Pothos,Office,23.2,25.7,1482.31,1
2023-07-23 13:00:00,,Pothos,Office,24.84,28.11,1432.0,1
2023-07-23 14:00:00,,Pothos,Office,25.59,26.21,1385.0,1
2023-07-23 15:00:00,,Pothos,Office,25.14,29.71,1330.07,1
2023-07-23 16:00:00,,Pothos,Office,24.01,30.86,1239.48,1
2023-07-23 17:00:00,,Pothos,Office,23.32,34.86,1212.15,1
2023-07-23 18:00:00,,Pothos,Office,21.73,38.06,1030.65,0
2023-07-23 19:00:00,,Pothos,Office,21.44,35.79,920.43,0
2023-07-23 20:00:00,,Pothos,Office,19.8,36.63,842.79,0
2023-07-23 21:00:00,,Pothos,Office,18.65,38.99,662.95,0
2023-07-23 22:00:00,,Pothos,Office,17.23,41.99,504.27,0
2023-07-23 23:00:00,,Pothos,Office,16.97,43.08,404.45,0
2023-07-24 00:00:00,,Pothos,Office,15.62,57.0,316.19,0
2023-07-24 01:00:00,,Pothos,Office,14.78,57.62,288.94,0
2023-07-24 02:00:00,,Pothos,Office,15.04,53.93,296.69,0
2023-07-24 03:00:00,,Pothos,Office,15.86,43.68,460.14,0
2023-07-24 04:00:00,,Pothos,Office,15.98,53.05,557.08,0
2023-07-24 05:00:00,,Pothos,Office,16.52,45.88,647.78,0
2023-07-24 06:00:00,,Pothos,Office,17.69,45.39,909.25,0
2023-07-24 07:00:00,,Pothos,Office,18.29,39.43,954.73,0
,,Pothos,Office,,,,0
2023-07-24 09:00:00,,Pothos,Office,21.73,31.03,1166.62,1
2023-07-24 10:00:00,,Pothos,Office,22.26,30.81,1262.86,1
2023-07-24 11:00:00,,Pothos,Office,22.73,32.77,1355.18,1
2023-07-24 12:00:00,,Pothos,Office,24.32,29.72,1410.5,1
2023-07-24 13:00:00,,Pothos,Office,25.0,31.2,1494.97,1
2023-07-24 14:00:00,,Pothos,Office,24.94,32.2,1437.58,1
2023-07-24 15:00:00,,Pothos,Office,24.67,34.04,1232.3,1
2023-07-24 16:00:00,,Pothos,Office,23.89,30.84,1256.74,1
2023-07-24 17:00:00,,Pothos,Office,24.0,29.39,1185.16,1
2023-07-24 18:00:00,,Pothos,Office,23.65,36.04,1083.87,0
2023-07-24 19:00:00,,Pothos,Office,21.53,35.31,930.73,0
2023-07-24 20:00:00,,Pothos,Office,19.93,36.41,796.7,0
2023-07-24 21:00:00,,Pothos,Office,18.81,39.51,661.66,0
2023-07-24 22:00:00,,Pothos,Office,17.22,42.81,501.49,0
2023-07-24 23:00:00,,Pothos,Office,16.09,48.57,438.66,0
2023-07-25 00:00:00,,Pothos,Office,15.64,63.08,222.15,0
2023-07-25 01:00:00,,Pothos,Office,15.58,56.72,259.16,0
2023-07-25 02:00:00,,Pothos,Office,15.2,,378.97,0
2023-07-25 03:00:00,,Pothos,Office,14.87,53.48,391.74,0
2023-07-25 04:00:00,,Pothos,Office,14.98,46.88,513.48,0
2023-07-25 05:00:00,,Pothos,Office,16.72,47.46,692.02,0
2023-07-25 06:00:00,,Pothos,Office,19.14,41.19,839.17,0
2023-07-25 07:00:00,,Pothos,Office,19.14,39.96,941.48,0
2023-07-25 08:00:00,,Pothos,Office,19.94,43.44,987.96,0
2023-07-25 09:00:00,,Pothos,Office,20.82,35.07,1106.09,0
2023-07-25 10:00:00,,Pothos,Office,22.02,36.06,1266.51,0
2023-07-25 11:00:00,,Pothos,Office,24.03,33.87,1343.06,1
2023-07-25 12:00:00,,Pothos,Office,23.6,30.43,1486.97,1
2023-07-25 13:00:00,,Pothos,Office,24.74,33.86,1513.7,1
2023-07-25 14:00:00,,Pothos,Office,25.6,31.93,1370.9,1
2023-07-25 15:00:00,,Pothos,Office,24.82,29.96,1347.88,1
2023-07-25 16:00:00,,Pothos,Office,23.61,28.23,1378.68,1
2023-07-25 17:00:00,,Pothos,Office,23.65,31.78,1087.06,1
2023-07-25 18:00:00,,Pothos,Office,22.79,37.71,1046.88,0
2023-07-25 19:00:00,,Pothos,Office,21.97,37.71,942.69,0
2023-07-25 20:00:00,,Pothos,Office,19.88,41.75,805.76,0
2023-07-25 21:00:00,,Pothos,Office,19.03,41.01,658.8,0
2023-07-25 22:00:00,,Pothos,Office,16.11,45.95,535.31,0
2023-07-25 23:00:00,,Pothos,Office,15.78,47.89,407.47,0
2023-07-26 00:00:00,,Pothos,Office,15.18,59.43,263.81,0
2023-07-26 01:00:00,,Pothos,Office,16.04,54.35,343.55,0
2023-07-26 02:00:00,,Pothos,Office,14.52,46.13,299.22,0
2023-07-26 03:00:00,,Pothos,Office,15.97,50.36,414.51,0
2023-07-26 04:00:00,,Pothos,Office,15.56,46.23,523.62,0
2023-07-26 05:00:00,,Pothos,Office,16.58,43.69,737.96,0
2023-07-26 06:00:00,,Pothos,Office,17.78,42.44,769.28,0
2023-07-26 07:00:00,,Pothos,Office,18.98,37.45,1005.09,0
2023-07-26 08:00:00,,Pothos,Office,19.73,38.01,1084.41,0
2023-07-26 09:00:00,,Pothos,Office,20.56,33.56,1221.05,1
2023-07-26 10:00:00,,Pothos,Office,22.75,30.98,1215.13,1
2023-07-26 11:00:00,,Pothos,Office,23.24,29.24,1298.43,1
2023-07-26 12:00:00,,Pothos,Office,25.41,37.12,1386.79,0
2023-07-26 13:00:00,,Pothos,Office,24.24,36.4,1459.46,0
2023-07-26 14:00:00,,Pothos,Office,24.42,33.32,1294.37,1
2023-07-26 15:00:00,,Pothos,Office,24.94,27.05,1341.11,1
2023-07-26 16:00:00,,Pothos,Office,24.6,31.38,1196.37,1
2023-07-26 17:00:00,,Pothos,Office,23.68,33.31,1190.45,1
2023-07-26 18:00:00,,Pothos,Office,22.6,34.91,1066.02,1
2023-07-26 19:00:00,,Pothos,Office,21.33,,822.8,0
2023-07-26 20:00:00,,Pothos,Office,20.45,35.44,841.72,0
2023-07-26 21:00:00,,Pothos,Office,19.33,39.09,668.48,0
2023-07-26 22:00:00,,Pothos,Office,17.51,37.0,568.81,0
2023-07-26 23:00:00,,Pothos,Office,16.96,43.63,458.08,0
2023-07-27 00:00:00,,Pothos,Office,16.47,56.84,158.02,0
2023-07-27 01:00:00,,Pothos,Office,14.38,60.05,234.31,0
2023-07-27 02:00:00,,Pothos,Office,14.77,61.19,311.11,0
2023-07-27 03:00:00,,Pothos,Office,14.3,57.38,458.11,0
2023-07-27 04:00:00,,Pothos,Office,15.08,50.13,604.91,0
2023-07-27 05:00:00,,Pothos,Office,15.7,41.22,523.51,0
2023-07-27 06:00:00,,Pothos,Office,17.55,41.12,829.02,0
2023-07-27 07:00:00,,Pothos,Office,19.39,40.85,920.88,0
2023-07-27 08:00:00,,Pothos,Office,19.85,41.44,1093.61,0
2023-07-27 09:00:00,,Pothos,Office,21.77,35.28,1195.29,0
2023-07-27 10:00:00,,Pothos,Office,23.15,31.43,1209.72,1
2023-07-27 11:00:00,,Pothos,Office,23.13,35.48,1283.63,0
2023-07-27 12:00:00,,Pothos,Office,23.53,34.37,1421.97,1
2023-07-27 13:00:00,,Pothos,Office,25.14,34.23,1463.62,1
2023-07-27 14:00:00,,Pothos,Office,24.23,29.14,1306.66,1
2023-07-27 15:00:00,,Pothos,Office,24.59,30.31,1396.34,1
2023-07-27 16:00:00,,Pothos,Office,23.92,31.0,1309.75,1
2023-07-27 17:00:00,,Pothos,Office,23.59,35.12,1123.4,0
2023-07-27 18:00:00,,Pothos,Office,22.77,32.1,1022.07,1
2023-07-27 19:00:00,,Pothos,Office,20.69,34.51,991.79,1
2023-07-27 20:00:00,,Pothos,Office,19.6,31.47,709.39,1
2023-07-27 21:00:00,,Pothos,Office,19.07,36.73,567.79,0
2023-07-27 22:00:00,,Pothos,Office,17.66,41.37,540.02,0
2023-07-27 23:00:00,,Pothos,Office,15.9,42.78,331.39,0
2023-07-28 00:00:00,,Pothos,Office,15.5,60.47,248.48,0
2023-07-28 01:00:00,,Pothos,Office,15.93,50.18,320.8,0
2023-07-28 02:00:00,,Pothos,Office,16.02,56.1,282.17,0
2023-07-28 03:00:00,,Pothos,Office,15.16,51.22,435.64,0
2023-07-28 04:00:00,,Pothos,Office,15.94,53.78,562.52,0
2023-07-28 05:00:00,,Pothos,Office,17.36,45.66,631.48,0
2023-07-28 06:00:00,,Pothos,Office,16.77,41.17,851.83,0
2023-07-28 07:00:00,,Pothos,Office,18.13,35.09,1007.02,0
2023-07-28 08:00:00,,Pothos,Office,20.79,43.67,1045.3,0
2023-07-28 09:00:00,,Pothos,Office,21.61,33.55,1173.41,1
2023-07-28 10:00:00,,Pothos,Office,21.97,37.59,1250.97,0
2023-07-28 11:00:00,,Pothos,Office,22.84,35.16,1379.66,0
2023-07-28 12:00:00,,Pothos,Office,24.36,28.55,1429.66,1
2023-07-28 13:00:00,,Pothos,Office,24.23,32.1,1376.77,1
2023-07-28 14:00:00,,Pothos,Office,25.96,36.97,1387.36,0
2023-07-28 15:00:00,,Pothos,Office,25.09,32.01,1328.44,1
2023-07-28 16:00:00,,Pothos,Office,23.66,33.67,1193.67,1
2023-07-28 17:00:00,,Pothos,Office,24.09,36.7,1247.28,0
2023-07-28 18:00:00,,Pothos,Office,22.97,40.64,1117.44,0
2023-07-28 19:00:00,,Pothos,Office,21.84,36.98,826.67,0
2023-07-28 20:00:00,,Pothos,Office,20.05,34.81,770.82,1
2023-07-28 21:00:00,,Pothos,Office,18.44,41.82,671.76,0
2023-07-28 22:00:00,,Pothos,Office,17.48,41.48,585.89,0
2023-07-28 23:00:00,,Pothos,Office,17.84,43.62,391.21,0
2023-07-29 00:00:00,,Pothos,Office,15.56,62.08,173.87,0
2023-07-29 01:00:00,,Pothos,Office,15.2,58.68,283.86,0
2023-07-29 02:00:00,,Pothos,Office,14.51,50.28,129.95,0
2023-07-29 03:00:00,,Pothos,Office,14.98,49.3,422.95,0
2023-07-29 04:00:00,,Pothos,Office,17.07,43.55,564.24,0
2023-07-29 05:00:00,,Pothos,Office,16.79,46.25,680.93,0
2023-07-29 06:00:00,,Pothos,Office,17.82,47.68,870.5,0
2023-07-29 07:00:00,,Pothos,Office,18.09,39.22,967.29,0
2023-07-29 08:00:00,,Pothos,Office,19.83,35.08,1088.44,0
2023-07-29 09:00:00,,Pothos,Office,20.78,35.3,1265.21,0
2023-07-29 10:00:00,,Pothos,Office,22.75,37.76,1239.91,0
2023-07-29 11:00:00,,Pothos,Office,24.1,34.06,1419.53,1
2023-07-29 12:00:00,,Pothos,Office,24.37,36.8,1401.81,0
2023-07-29 13:00:00,,Pothos,Office,24.76,31.99,1392.65,1
2023-07-29 14:00:00,,Pothos,Office,24.07,35.37,1355.72,0
2023-07-29 15:00:00,,Pothos,Office,24.09,34.25,1463.22,1
2023-07-29 16:00:00,,Pothos,Office,24.81,31.83,1287.48,1
2023-07-29 17:00:00,,Pothos,Office,23.96,41.43,1238.69,0
2023-07-29 18:00:00,,Pothos,Office,22.45,37.89,1067.02,0
2023-07-29 19:00:00,,Pothos,Office,21.34,34.36,957.97,1
2023-07-29 20:00:00,,Pothos,Office,20.99,34.7,785.5,1
2023-07-29 21:00:00,,Pothos,Office,19.66,40.08,630.04,0
2023-07-29 22:00:00,,Pothos,Office,18.2,42.84,546.21,0
2023-07-29 23:00:00,,Pothos,Office,15.72,45.57,481.89,0
2023-07-30 00:00:00,,Pothos,Office,15.86,62.69,300.97,0
2023-07-30 01:00:00,,Pothos,Office,14.56,50.91,212.29,0
2023-07-30 02:00:00,,Pothos,Office,12.97,47.67,275.21,0
2023-07-30 03:00:00,,Pothos,Office,15.74,51.7,430.91,0
2023-07-30 04:00:00,,Pothos,Office,15.17,47.59,602.31,0
2023-07-30 05:00:00,,Pothos,Office,16.92,45.36,682.13,0
2023-07-30 06:00:00,,Pothos,Office,17.6,43.98,775.65,0
2023-07-30 07:00:00,,Pothos,Office,18.85,37.54,935.32,0
2023-07-30 08:00:00,,Pothos,Office,19.28,37.65,1066.99,0
2023-07-30 09:00:00,,Pothos,Office,20.77,39.1,1283.97,0
2023-07-30 10:00:00,,Pothos,Office,22.75,34.67,1307.47,1
2023-07-30 11:00:00,,Pothos,Office,23.03,33.62,1355.1,1
2023-07-30 12:00:00,,Pothos,Office,24.84,27.9,1414.47,1
2023-07-30 13:00:00,,Pothos,Office,25.42,31.34,1401.49,1
2023-07-30 14:00:00,,Pothos,Office,24.78,27.79,1297.56,1
2023-07-30 15:00:00,,Pothos,Office,24.38,32.66,1397.64,1
2023-07-30 16:00:00,,Pothos,Office,24.94,31.98,1329.32,1
2023-07-30 17:00:00,,Pothos,Office,24.12,31.85,1100.38,1
2023-07-30 18:00:00,,Pothos,Office,22.8,37.2,1098.34,0
2023-07-30 19:00:00,,Pothos,Office,22.46,37.12,853.41,0
2023-07-30 20:00:00,,Pothos,Office,19.88,39.45,800.56,0
2023-07-30 21:00:00,,Pothos,Office,19.13,39.45,695.17,0
2023-07-30 22:00:00,,Pothos,Office,17.41,46.65,479.82,0
2023-07-30 23:00:00,,Pothos,Office,15.92,45.5,448.67,0
2023-07-31 00:00:00,,Pothos,Office,14.2,59.13,179.92,0
2023-07-01 00:00:00,C-1,Tomato,Patio,15.62,55.91,240.38,0
2023-07-01 01:00:00,C-1,Tomato,Patio,15.08,57.07,254.65,0
2023-07-01 02:00:00,C-1,Tomato,Patio,15.62,52.02,250.7,0
2023-07-01 03:00:00,C-1,Tomato,Patio,16.05,49.74,431.72,0
2023-07-01 04:00:00,C-1,Tomato,Patio,15.49,47.0,557.59,0
2023-07-01 05:00:00,C-1,Tomato,Patio,15.84,45.39,661.18,0
2023-07-01 06:00:00,C-1,Tomato,Patio,17.42,44.65,838.64,0
2023-07-01 07:00:00,C-1,Tomato,Patio,18.88,41.94,1030.66,0
2023-07-01 08:00:00,C-1,Tomato,Patio,19.58,40.39,1091.57,0
2023-07-01 09:00:00,C-1,Tomato,Patio,20.67,38.99,1210.56,0
2023-07-01 10:00:00,C-1,Tomato,Patio,22.8,,1246.1,0
2023-07-01 11:00:00,C-1,Tomato,Patio,23.01,32.6,1291.69,1
2023-07-01 12:00:00,C-1,Tomato,Patio,23.94,28.82,1309.7,1
2023-07-01 13:00:00,C-1,Tomato,Patio,24.46,32.87,1420.91,1
2023-07-01 14:00:00,C-1,Tomato,Patio,25.5,27.95,1283.03,1
2023-07-01 15:00:00,C-1,Tomato,Patio,24.37,29.39,1353.55,1
2023-07-01 16:00:00,C-1,Tomato,Patio,24.19,28.78,1219.25,1
2023-07-01 17:00:00,C-1,Tomato,Patio,23.21,33.87,1226.13,1
2023-07-01 18:00:00,C-1,Tomato,Patio,22.7,36.9,919.32,0
2023-07-01 19:00:00,C-1,Tomato,Patio,21.93,36.06,930.36,0
2023-07-01 20:00:00,C-1,Tomato,Patio,20.17,35.07,835.06,0
2023-07-01 21:00:00,C-1,Tomato,Patio,19.12,36.65,673.51,0
2023-07-01 22:00:00,C-1,Tomato,Patio,17.54,42.58,496.72,0
2023-07-01 23:00:00,C-1,Tomato,Patio,16.27,47.08,436.07,0
2023-07-02 00:00:00,C-1,Tomato,Patio,15.12,62.09,228.08,0
2023-07-02 01:00:00,C-1,Tomato,Patio,15.49,57.74,282.04,0
2023-07-02 02:00:00,C-1,Tomato,Patio,13.99,54.19,255.64,0
2023-07-02 03:00:00,C-1,Tomato,Patio,15.35,56.41,435.96,0
2023-07-02 04:00:00,C-1,Tomato,Patio,15.36,48.35,611.68,0
2023-07-02 05:00:00,C-1,Tomato,Patio,16.75,45.47,668.28,0
2023-07-02 06:00:00,C-1,Tomato,Patio,17.2,44.47,758.71,0
2023-07-02 07:00:00,C-1,Tomato,Patio,18.85,35.41,946.78,0
2023-07-02 08:00:00,C-1,Tomato,Patio,20.64,38.18,1081.87,0
2023-07-02 09:00:00,C-1,Tomato,Patio,21.65,38.15,1241.64,0
2023-07-02 10:00:00,C-1,Tomato,Patio,22.42,32.57,1257.21,1
2023-07-02 11:00:00,C-1,Tomato,Patio,23.61,34.12,1264.83,1
2023-07-02 12:00:00,C-1,Tomato,Patio,24.08,29.15,1363.2,1
2023-07-02 13:00:00,C-1,Tomato,Patio,24.47,27.01,1435.35,1
2023-07-02 14:00:00,C-1,Tomato,Patio,25.31,32.59,1474.03,1
2023-07-02 15:00:00,C-1,Tomato,Patio,25.68,32.45,1401.08,1
2023-07-02 16:00:00,C-1,Tomato,Patio,24.78,30.82,1218.82,1
2023-07-02 17:00:00,C-1,Tomato,Patio,23.21,34.0,1229.65,1
2023-07-02 18:00:00,C-1,Tomato,Patio,23.06,36.36,1165.62,0
2023-07-02 19:00:00,C-1,Tomato,Patio,21.03,,971.57,0
2023-07-02 20:00:00,C-1,Tomato,Patio,19.79,42.88,771.9,0
2023-07-02 21:00:00,C-1,Tomato,Patio,18.42,36.88,773.24,0
2023-07-02 22:00:00,C-1,Tomato,Patio,17.14,40.93,512.79,0
2023-07-02 23:00:00,C-1,Tomato,Patio,15.88,42.4,418.81,0
2023-07-03 00:00:00,C-1,Tomato,Patio,15.56,62.32,231.12,0
2023-07-03 01:00:00,C-1,Tomato,Patio,14.77,60.86,247.52,0
2023-07-03 02:00:00,C-1,Tomato,Patio,16.45,54.78,356.64,0
2023-07-03 03:00:00,C-1,Tomato,Patio,15.29,47.22,400.61,0
2023-07-03 04:00:00,C-1,Tomato,Patio,15.51,47.15,526.97,0
2023-07-03 05:00:00,C-1,Tomato,Patio,16.66,45.28,670.39,0
2023-07-03 06:00:00,C-1,Tomato,Patio,16.96,39.64,808.45,0
2023-07-03 07:00:00,C-1,Tomato,Patio,19.09,36.28,970.54,0
2023-07-03 08:00:00,C-1,Tomato,Patio,20.32,38.73,963.9,0
2023-07-03 09:00:00,C-1,Tomato,Patio,21.6,31.15,1200.61,1
2023-07-03 10:00:00,C-1,Tomato,Patio,23.44,36.24,1310.04,0
2023-07-03 11:00:00,C-1,Tomato,Patio,23.95,30.99,1328.75,1
2023-07-03 12:00:00,C-1,Tomato,Patio,23.9,23.58,1371.3,1
2023-07-03 13:00:00,C-1,Tomato,Patio,24.18,32.58,1364.37,1
2023-07-03 14:00:00,C-1,Tomato,Patio,23.72,27.22,1356.9,1
2023-07-03 15:00:00,C-1,Tomato,Patio,24.51,38.29,1393.41,0
2023-07-03 16:00:00,C-1,Tomato,Patio,24.35,37.56,1164.52,0
2023-07-03 17:00:00,C-1,Tomato,Patio,23.61,35.67,1223.82,0
2023-07-03 18:00:00,C-1,Tomato,Patio,22.64,38.91,1039.85,0
2023-07-03 19:00:00,C-1,Tomato,Patio,21.61,40.13,852.06,0
2023-07-03 20:00:00,C-1,Tomato,Patio,20.24,43.2,799.45,0
2023-07-03 21:00:00,C-1,Tomato,Patio,17.88,40.2,595.31,0
2023-07-03 22:00:00,C-1,Tomato,Patio,17.25,40.32,582.92,0
2023-07-03 23:00:00,C-1,Tomato,Patio,15.89,,444.99,0
2023-07-04 00:00:00,C-1,Tomato,Patio,15.35,61.35,260.42,0
2023-07-04 01:00:00,C-1,Tomato,Patio,16.15,60.92,224.99,0
2023-07-04 02:00:00,C-1,Tomato,Patio,14.73,55.54,366.7,0
2023-07-04 03:00:00,C-1,Tomato,Patio,14.83,47.42,351.46,0
2023-07-04 04:00:00,C-1,Tomato,Patio,15.29,48.53,466.01,0
